"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"de.lex.cafe.cafe","café","Café","das","noun","café","","",""
"de.lex.cafe.cafe-2","cafe","Café","das","noun","cafe","","",""
"de.lex.campus","campus","Campus","der","noun","","","",""
"de.lex.charmant","charming","charmant","","word","","","",""
"de.lex.chef","boss","Chef","der","noun","","","",""
"de.lex.chemie","chemistry","Chemie","die","noun","","","",""
"de.lex.clara","Clara","Clara","","name","","A0","",""
"de.lex.cloud","cloud (computing)","Cloud","die","noun","","","",""
"de.lex.co2-fussabdruck","carbon footprint","CO2-Fußabdruck","der","noun","","","",""
"de.lex.computer","computer","Computer","der","noun","","","",""
"de.lex.cousin","cousin (m)","Cousin","der","noun","","","",""
"de.lex.cousine","cousin (f)","Cousine","die","noun","","","",""
"de.lex.cybersicherheit","cybersecurity","Cybersicherheit","die","noun","","","",""
"de.lex.da","there / then","da","","function","","","",""
"de.lex.dach","roof","Dach","das","noun","","","",""
"de.lex.dachboden","attic","Dachboden","der","noun","","","",""
"de.lex.daher-deshalb","hence","daher / deshalb","","phrase","","","",""
"de.lex.damit","so that","damit","","word","","","",""
"de.lex.damit-es-klar-ist","so that it is clear","damit es klar ist","","phrase","","","",""
"de.lex.damm","dam","Damm","der","noun","","","",""
"de.lex.dankbarkeit","gratitude","Dankbarkeit","die","noun","","","",""
"de.lex.danke","Thank you.","Danke.","","noun","","","",""
"de.lex.danken","to thank","danken","","verb","","","",""
"de.lex.dann","then","dann","","function","","","",""
"de.lex.darf-ich-dich-etwas-fragen","May I ask you something?","Darf ich dich etwas fragen?","","phrase","","","",""
"de.lex.darf-ich-hier-fotografieren","Can I take a picture here?","Darf ich hier fotografieren?","","phrase","","","",""
"de.lex.darlehen","loan","Darlehen","das","noun","","","",""
"de.lex.darum-geht-es","That is the point.","Darum geht es.","","phrase","","","",""
"de.lex.darum-geht-es-nicht","That is not the point.","Darum geht es nicht.","","phrase","","","",""
"de.lex.das","that","das","","word","","","",""
"de.lex.das-aendert-alles","That changes everything.","Das ändert alles.","","phrase","","","",""
"de.lex.das-auto-wird-repariert","The car is being repaired.","Das Auto wird repariert.","","phrase","","","",""
"de.lex.das-braucht-eine-robuste-loesung","This needs a robust solution.","Das braucht eine robuste Lösung.","","phrase","","","",""
"de.lex.das-buch-das-ich-gelesen-habe","the book that I read","das Buch, das ich gelesen habe","","phrase","","","",""
"de.lex.das-deutet-darauf-hin-dass","This suggests that...","Das deutet darauf hin, dass...","","phrase","","","",""
"de.lex.das-ergibt-keinen-sinn","That does not make sense.","Das ergibt keinen Sinn.","","phrase","","","",""
"de.lex.das-ergibt-sinn","That makes sense.","Das ergibt Sinn.","","phrase","","","",""
"de.lex.das-essen-ist-fertig","The meal is ready. (state)","Das Essen ist fertig.","","phrase","","","",""
"de.lex.das-formular-muss-ausgefuellt-werden","The form must be filled in.","Das Formular muss ausgefüllt werden.","","phrase","","","",""
"de.lex.das-funktioniert-fuer-mich-so-nicht","That does not work for me.","Das funktioniert für mich so nicht.","","phrase","","","",""
"de.lex.das-gefaellt-mir","I like that.","Das gefällt mir.","","phrase","","","",""
"de.lex.das-gesetz-brechen","to break the law","das Gesetz brechen","","phrase","","","",""
"de.lex.das-habe-ich-nicht-bestellt","That's not what I ordered.","Das habe ich nicht bestellt.","","phrase","","","",""
"de.lex.das-habe-ich-nicht-so-gemeint","That's not what I meant.","Das habe ich nicht so gemeint.","","phrase","","","",""
"de.lex.das-handtuch-werfen","to throw in the towel","das Handtuch werfen","","phrase","","","",""
"de.lex.das-hat-mich-verletzt","That hurt me.","Das hat mich verletzt.","","phrase","","","",""
"de.lex.das-ist-das-problem","That is the problem.","Das ist das Problem.","","phrase","","","",""
"de.lex.das-ist-der-beste-film-den-ich-gesehen-habe","This is the best film I've seen.","Das ist der beste Film, den ich gesehen habe.","","phrase","","","",""
"de.lex.das-ist-eine-berechtigte-sorge","That's a valid concern.","Das ist eine berechtigte Sorge.","","phrase","","","",""
"de.lex.das-ist-eine-gute-idee","That's a good idea.","Das ist eine gute Idee.","","phrase","","","",""
"de.lex.das-ist-in-ordnung","That is okay.","Das ist in Ordnung.","","phrase","","","",""
"de.lex.das-ist-mir-gerade-zu-viel","This is too much for me right now.","Das ist mir gerade zu viel.","","phrase","","","",""
"de.lex.das-ist-nicht-die-eigentliche-ursache","That is not the root cause.","Das ist nicht die eigentliche Ursache.","","phrase","","","",""
"de.lex.das-ist-nicht-verhandelbar","That's not negotiable.","Das ist nicht verhandelbar.","","phrase","","","",""
"de.lex.das-ist-offensichtlich","That's obvious.","Das ist offensichtlich.","","phrase","","","",""
"de.lex.das-ist-schwer-zu-sagen","It is hard to say.","Das ist schwer zu sagen.","","phrase","","","",""
"de.lex.das-ist-toll","That's great!","Das ist toll!","","phrase","","","",""
"de.lex.das-ist-unglaublich","That's incredible!","Das ist unglaublich!","","phrase","","","",""
"de.lex.das-ist-wahrscheinlich-die-sauberere-loesung","This is probably the cleaner solution.","Das ist wahrscheinlich die sauberere Lösung.","","phrase","","","",""
"de.lex.das-kam-falsch-rueber.that-came-across-wrong","That came across wrong.","Das kam falsch rüber.","","phrase","that came across wrong","","",""
"de.lex.das-kam-falsch-rueber.this-came-across-wrong","This came across wrong.","Das kam falsch rüber.","","phrase","this came across wrong","","",""
"de.lex.das-klingt-gut","That sounds good.","Das klingt gut.","","phrase","","","",""
"de.lex.das-klingt-schwierig","That sounds difficult.","Das klingt schwierig.","","phrase","","","",""
"de.lex.das-kommt-darauf-an.that-depends","That depends.","Das kommt darauf an.","","phrase","that depends","","",""
"de.lex.das-kommt-darauf-an.that-depends-2","That depends. (phrase)","Das kommt darauf an.","","phrase","that depends.","","",""
"de.lex.das-macht-sinn","That makes sense.","Das macht Sinn.","","phrase","","","",""
"de.lex.das-meeting-beginnt-um-halb-drei","The meeting starts at half past two.","Das Meeting beginnt um halb drei.","","phrase","","","",""
"de.lex.das-oktoberfest","Oktoberfest","das Oktoberfest","","phrase","","","",""
"de.lex.das-produkt-ist-defekt","The product is defective.","Das Produkt ist defekt.","","phrase","","","",""
"de.lex.das-projekt-liegt-im-zeitplan","The project is on track.","Das Projekt liegt im Zeitplan.","","phrase","","","",""
"de.lex.das-sollte-die-bestehende-version-nicht-kaputtmachen","This should not break the existing version.","Das sollte die bestehende Version nicht kaputtmachen.","","phrase","","","",""
"de.lex.das-ueberfordert-mich","I'm in over my head.","Das überfordert mich.","","phrase","","","",""
"de.lex.das-verb-steht-immer-an-zweiter-stelle","Verb always in second position","Das Verb steht immer an zweiter Stelle","","phrase","","","",""
"de.lex.das-waere-toll","That would be great.","Das wäre toll.","","phrase","","","",""
"de.lex.das-war-vor-langer-zeit","It was a long time ago.","Das war vor langer Zeit.","","phrase","","","",""
"de.lex.das-weiss-ich-leider-nicht","I'm afraid I don't know.","Das weiß ich leider nicht.","","phrase","","","",""
"de.lex.das-wichtigste-ist","The most important thing is...","Das Wichtigste ist...","","phrase","","","",""
"de.lex.das-wird-schon","It will be alright.","Das wird schon.","","phrase","","","",""
"de.lex.das-wuerde-ich-lieber-nicht-machen","I would rather not do that.","Das würde ich lieber nicht machen.","","phrase","","","",""
"de.lex.das-zeigt-dass","This shows that...","Das zeigt, dass...","","phrase","","","",""
"de.lex.dass","that (subordinating conjunction)","dass","","function","","","",""
"de.lex.dass-ich-es-nicht-verstehe","that I do not understand it","dass ich es nicht verstehe","","phrase","","","",""
"de.lex.dass-wir-sprechen-sollten","that we should talk","dass wir sprechen sollten","","phrase","","","",""
"de.lex.datei","file","Datei","die","noun","","","",""
"de.lex.daten","data","Daten","die","noun","","","",""
"de.lex.datenbank","database","Datenbank","die","noun","","","",""
"de.lex.dativ-dem-m-n-der-f-den-n-pl","der/die/das → dem/der/dem (Dativ)","Dativ: dem (m/n) / der (f) / den+n (pl.)","","phrase","","","",""
"de.lex.dativ-plural-immer-n-den-maennern-den-kindern","Dative plural always -n","Dativ Plural: immer -n → den Männern, den Kindern","","phrase","","","",""
"de.lex.dativ-vor-akkusativ-bei-nomen","Dative before Accusative (nouns)","Dativ vor Akkusativ bei Nomen","","phrase","","","",""
"de.lex.dauerhaft","permanent","dauerhaft","","word","","","",""
"de.lex.daumen","thumb","Daumen","der","noun","","","",""
"de.lex.debattieren","to debate","debattieren","","verb","","","",""
"de.lex.debuggen","to debug","debuggen","","verb","","","",""
"de.lex.decke.blanket","ceiling","Decke","die","noun","blanket","","",""
"de.lex.decke.blanket-2","blanket","Decke","die","noun","blanket","","",""
"de.lex.delfin","dolphin","Delfin","der","noun","","","",""
"de.lex.demokratie","democracy","Demokratie","die","noun","","","",""
"de.lex.demonstrieren","to demonstrate","demonstrieren","","verb","","","",""
"de.lex.den-ball-ins-rollen-bringen","to get the ball rolling","den Ball ins Rollen bringen","","phrase","","","",""
"de.lex.den-bund-fuers-leben-schliessen","to tie the knot","den Bund fürs Leben schließen","","phrase","","","",""
"de.lex.den-bus-verpassen","to miss the bus","den Bus verpassen","","phrase","","","",""
"de.lex.den-nagel-auf-den-kopf-treffen","to hit the nail on the head","den Nagel auf den Kopf treffen","","phrase","","","",""
"de.lex.den-stier-bei-den-hoernern-packen","to take the bull by the horns","den Stier bei den Hörnern packen","","phrase","","","",""
"de.lex.den-zug-erwischen","to catch the train","den Zug erwischen","","phrase","","","",""
"de.lex.denken","to think","denken","","verb","","","",""
"de.lex.denken-gedacht","to think → thought","denken → gedacht","","phrase","","","",""
"de.lex.denkmal","monument","Denkmal","das","noun","","","",""
"de.lex.denn","because (coord.)","denn","","word","","","",""
"de.lex.depression","depression","Depression","die","noun","","","",""
"de.lex.der-ball-liegt-bei-ihnen","The ball is in your court.","Der Ball liegt bei Ihnen.","","phrase","","","",""
"de.lex.der-bericht-soll-geschrieben-werden","The report should be written.","Der Bericht soll geschrieben werden.","","phrase","","","",""
"de.lex.der-bestimmte-artikel","the (definite article)","der bestimmte Artikel","","function","","","",""
"de.lex.der-brief-wird-geschrieben","The letter is written.","Der Brief wird geschrieben.","","phrase","","","",""
"de.lex.der-brief-wurde-geschrieben","The letter was written.","Der Brief wurde geschrieben.","","phrase","","","",""
"de.lex.der-brief-wurde-von-ihr-geschrieben","The letter was written by her.","Der Brief wurde von ihr geschrieben.","","phrase","","","",""
"de.lex.der-die-das","the / that","der · die · das","","function","","","",""
"de.lex.der-dieb-wurde-gefangen","The thief was caught.","Der Dieb wurde gefangen.","","phrase","","","",""
"de.lex.der-mann-der-dort-steht","the man who is standing there","der Mann, der dort steht","","phrase","","","",""
"de.lex.der-service-war-ausgezeichnet","The service was excellent.","Der Service war ausgezeichnet.","","phrase","","","",""
"de.lex.deshalb-daher","therefore","deshalb / daher","","phrase","","","",""
"de.lex.designer","designer","Designer","der","noun","","","",""
"de.lex.dessert","dessert","Dessert","das","noun","","","",""
"de.lex.detail","the detail","Detail","das","noun","","","",""
"de.lex.detektiv","detective","Detektiv","der","noun","","A0","",""
"de.lex.deutschland","Germany","Deutschland","","noun","","","",""
"de.lex.deutschsprachige-laender-d-a-ch","German-speaking countries (D-A-CH)","deutschsprachige Länder (D-A-CH)","","phrase","","","",""
"de.lex.dezember","December","Dezember","der","noun","","","",""
"de.lex.diaet","diet","Diät","die","noun","","","",""
"de.lex.diagnose","diagnosis","Diagnose","die","noun","","","",""
"de.lex.dialekt","dialect","Dialekt","der","noun","","","",""
"de.lex.dich","you (accusative, sg.)","dich","","word","","","",""
"de.lex.dich-selbst","yourself","dich selbst","","phrase","","","",""
"de.lex.dicht","dense / tight / leakproof","dicht","","word","","","",""
"de.lex.dick","thick / fat","dick","","word","","","",""
"de.lex.die-arbeit-ist-erledigt","The work is done. (state)","Die Arbeit ist erledigt.","","phrase","","","",""
"de.lex.die-daumen-druecken","to keep one's fingers crossed","die Daumen drücken","","phrase","","","",""
"de.lex.die-fassung-verlieren","to lose one's temper","die Fassung verlieren","","phrase","","","",""
"de.lex.die-geduld-verlieren","to lose patience","die Geduld verlieren","","phrase","","","",""
"de.lex.die-katze-aus-dem-sack-lassen","to let the cat out of the bag","die Katze aus dem Sack lassen","","phrase","","","",""
"de.lex.die-maschine-kann-repariert-werden","The machine can be repaired.","Die Maschine kann repariert werden.","","phrase","","","",""
"de.lex.die-nase-voll-haben-von","to be fed up with","die Nase voll haben von","","phrase","","","",""
"de.lex.die-notrufnummer-in-deutschland-ist-112","The phone number for emergencies in Germany is 112.","Die Notrufnummer in Deutschland ist 112.","","phrase","","","",""
"de.lex.die-rechnung-bitte","The bill, please.","Die Rechnung, bitte.","","phrase","","","",""
"de.lex.die-rechnung-ist-bezahlt-worden","The bill has been paid.","Die Rechnung ist bezahlt worden.","","phrase","","","",""
"de.lex.die-schweiz","Switzerland","die Schweiz","","phrase","","","",""
"de.lex.die-stadt-in-der-ich-geboren-wurde","the city where I was born","die Stadt, in der ich geboren wurde","","phrase","","","",""
"de.lex.die-tatsache-bleibt-dass","The fact remains that...","Die Tatsache bleibt, dass...","","phrase","","","",""
"de.lex.die-tuer-ist-geschlossen","The door is closed. (state)","Die Tür ist geschlossen.","","phrase","","","",""
"de.lex.dieb","thief","Dieb","der","noun","","","",""
"de.lex.dienstag","Tuesday","Dienstag","der","noun","","","",""
"de.lex.dies","this","dies","","pronoun","","A0","",""
"de.lex.dieser","this","dieser","","function","","","",""
"de.lex.ding","thing","Ding","das","noun","","","",""
"de.lex.diplom","diploma","Diplom","das","noun","","","",""
"de.lex.dir","to you (dative, sg.)","dir","","word","","","",""
"de.lex.direkt","direct","direkt","","word","","","",""
"de.lex.direktflug","direct flight","Direktflug","der","noun","","","",""
"de.lex.diskriminierung","discrimination","Diskriminierung","die","noun","","","",""
"de.lex.diskussion","discussion","Diskussion","die","noun","","","",""
"de.lex.doktor","doctor (title)","Doktor","der","noun","","","",""
