"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"it.lex.pedaggio","toll","pedaggio","","","","","440","core-3000"
"it.lex.linea-di-autobus","bus line","linea di autobus","","","","","441","core-3000"
"it.lex.traghetto","ferry","traghetto","","","","","442","core-3000"
"it.lex.porto","port / harbor","porto","","","","","443","core-3000"
"it.lex.fermata","stop","fermata","","","","","444","core-3000"
"it.lex.negozio","shop","negozio","","","","","445","core-3000"
"it.lex.negozio-magazzino","store","negozio / magazzino","","","","","446","core-3000"
"it.lex.supermercato","supermarket","supermercato","","","","","447","core-3000"
"it.lex.panetteria-forno","bakery","panetteria / forno","","","","","448","core-3000"
"it.lex.macelleria","butcher shop","macelleria","","","","","449","core-3000"
"it.lex.farmacia","pharmacy","farmacia","","","","","450","core-3000"
"it.lex.ospedale","hospital","ospedale","","","","","451","core-3000"
"it.lex.clinica","clinic","clinica","","","","","452","core-3000"
"it.lex.scuola","school","scuola","","","","","453","core-3000"
"it.lex.universita","university","università","","","","","454","core-3000"
"it.lex.biblioteca","library","biblioteca","","","","","455","core-3000"
"it.lex.museo","museum","museo","","","","","456","core-3000"
"it.lex.teatro","theater","teatro","","","","","457","core-3000"
"it.lex.cinema","cinema","cinema","","","","","458","core-3000"
"it.lex.chiesa","church","chiesa","","","","","459","core-3000"
"it.lex.moschea","mosque","moschea","","","","","460","core-3000"
"it.lex.sinagoga","synagogue","sinagoga","","","","","461","core-3000"
"it.lex.banca","bank","banca","","","","","462","core-3000"
"it.lex.ufficio-postale","post office","ufficio postale","","","","","463","core-3000"
"it.lex.albergo-hotel","hotel","albergo / hotel","","","","","464","core-3000"
"it.lex.ristorante","restaurant","ristorante","","","","","465","core-3000"
"it.lex.bar-caffe","café","bar / caffè","","","","","466","core-3000"
"it.lex.bar","bar","bar","","","","","467","core-3000"
"it.lex.ufficio","office","ufficio","","","","","468","core-3000"
"it.lex.fabbrica","factory","fabbrica","","","","","469","core-3000"
"it.lex.fattoria","farm","fattoria","","","","","470","core-3000"
"it.lex.mercato","market","mercato","","","","","471","core-3000"
"it.lex.libreria.bookstore","bookstore","libreria","","","","","472","core-3000"
"it.lex.palestra","gym","palestra","","","","","473","core-3000"
"it.lex.piscina","swimming pool","piscina","","","","","474","core-3000"
"it.lex.stadio","stadium","stadio","","","","","475","core-3000"
"it.lex.palazzetto","sports hall","palazzetto","","","","","476","core-3000"
"it.lex.commissariato-questura","police station","commissariato / questura","","","","","477","core-3000"
"it.lex.caserma-dei-pompieri","fire station","caserma dei pompieri","","","","","478","core-3000"
"it.lex.tribunale","courthouse","tribunale","","","","","479","core-3000"
"it.lex.ambasciata","embassy","ambasciata","","","","","480","core-3000"
"it.lex.municipio","town hall","municipio","","","","","481","core-3000"
"it.lex.galleria","gallery","galleria","","","","","482","core-3000"
"it.lex.cattedrale","cathedral","cattedrale","","","","","483","core-3000"
"it.lex.castello","castle","castello","","","","","484","core-3000"
"it.lex.palazzo","palace","palazzo","","","","","485","core-3000"
"it.lex.monastero","monastery","monastero","","","","","486","core-3000"
"it.lex.campeggio","camp","campeggio","","","","","487","core-3000"
"it.lex.centro-commerciale","shopping center","centro commerciale","","","","","488","core-3000"
"it.lex.grande-magazzino","department store","grande magazzino","","","","","489","core-3000"
"it.lex.natura","nature","natura","","","","","490","core-3000"
"it.lex.foresta-bosco","forest","foresta / bosco","","","","","491","core-3000"
"it.lex.albero","tree","albero","","","","","492","core-3000"
"it.lex.fiore","flower","fiore","","","","","493","core-3000"
"it.lex.erba","grass","erba","","","","","494","core-3000"
"it.lex.foglia","leaf","foglia","","","","","495","core-3000"
"it.lex.radice","root","radice","","","","","496","core-3000"
"it.lex.ramo","branch","ramo","","","","","497","core-3000"
"it.lex.cespuglio","bush","cespuglio","","","","","498","core-3000"
"it.lex.montagna","mountain","montagna","","","","","499","core-3000"
"it.lex.collina","hill","collina","","","","","500","core-3000"
"it.lex.valle","valley","valle","","","","","501","core-3000"
"it.lex.fiume","river","fiume","","","","","502","core-3000"
"it.lex.lago","lake","lago","","","","","503","core-3000"
"it.lex.mare","sea","mare","","","","","504","core-3000"
"it.lex.oceano","ocean","oceano","","","","","505","core-3000"
"it.lex.spiaggia","beach","spiaggia","","","","","506","core-3000"
"it.lex.isola","island","isola","","","","","507","core-3000"
"it.lex.deserto","desert","deserto","","","","","508","core-3000"
"it.lex.giungla","jungle","giungla","","","","","509","core-3000"
"it.lex.campo","field","campo","","","","","510","core-3000"
"it.lex.prato","meadow","prato","","","","","511","core-3000"
"it.lex.grotta","cave","grotta","","","","","512","core-3000"
"it.lex.cascata","waterfall","cascata","","","","","513","core-3000"
"it.lex.vulcano","volcano","vulcano","","","","","514","core-3000"
"it.lex.ghiacciaio","glacier","ghiacciaio","","","","","515","core-3000"
"it.lex.cielo","sky","cielo","","","","","516","core-3000"
"it.lex.sole","sun","sole","","","","","517","core-3000"
"it.lex.luna","moon","luna","","","","","518","core-3000"
"it.lex.stella","star","stella","","","","","519","core-3000"
"it.lex.nuvola","cloud","nuvola","","","","","520","core-3000"
"it.lex.pioggia","rain","pioggia","","","","","521","core-3000"
"it.lex.neve","snow","neve","","","","","522","core-3000"
"it.lex.vento","wind","vento","","","","","523","core-3000"
"it.lex.tempesta","storm","tempesta","","","","","524","core-3000"
"it.lex.tuono","thunder","tuono","","","","","525","core-3000"
"it.lex.fulmine","lightning","fulmine","","","","","526","core-3000"
"it.lex.arcobaleno","rainbow","arcobaleno","","","","","527","core-3000"
"it.lex.nebbia","fog","nebbia","","","","","528","core-3000"
"it.lex.ghiaccio","ice","ghiaccio","","","","","529","core-3000"
"it.lex.brina","frost","brina","","","","","530","core-3000"
"it.lex.grandine","hail","grandine","","","","","531","core-3000"
"it.lex.terremoto","earthquake","terremoto","","","","","532","core-3000"
"it.lex.alluvione","flood","alluvione","","","","","533","core-3000"
"it.lex.siccita","drought","siccità","","","","","534","core-3000"
"it.lex.terra","earth / soil","terra","","","","","535","core-3000"
"it.lex.pietra-sasso","stone","pietra / sasso","","","","","536","core-3000"
"it.lex.sabbia","sand","sabbia","","","","","537","core-3000"
"it.lex.fuoco","fire","fuoco","","","","","538","core-3000"
"it.lex.fumo","smoke","fumo","","","","","539","core-3000"
"it.lex.aria","air","aria","","","","","540","core-3000"
"it.lex.onda","wave","onda","","","","","541","core-3000"
"it.lex.costa","coast","costa","","","","","542","core-3000"
"it.lex.scogliera","cliff","scogliera","","","","","543","core-3000"
"it.lex.penisola","peninsula","penisola","","","","","544","core-3000"
"it.lex.orizzonte","horizon","orizzonte","","","","","545","core-3000"
"it.lex.paesaggio","landscape","paesaggio","","","","","546","core-3000"
"it.lex.ambiente","environment","ambiente","","","","","547","core-3000"
"it.lex.cane","dog","cane","","","","","548","core-3000"
"it.lex.gatto","cat","gatto","","","","","549","core-3000"
"it.lex.cavallo","horse","cavallo","","","","","550","core-3000"
"it.lex.mucca","cow","mucca","","","","","551","core-3000"
"it.lex.maiale.pig","pig","maiale","","","","","552","core-3000"
"it.lex.pecora","sheep","pecora","","","","","553","core-3000"
"it.lex.capra","goat","capra","","","","","554","core-3000"
"it.lex.anatra","duck","anatra","","","","","556","core-3000"
"it.lex.coniglio","rabbit","coniglio","","","","","557","core-3000"
"it.lex.topo","mouse","topo","","","","","558","core-3000"
"it.lex.ratto","rat","ratto","","","","","559","core-3000"
"it.lex.uccello","bird","uccello","","","","","560","core-3000"
"it.lex.aquila","eagle","aquila","","","","","561","core-3000"
"it.lex.gufo-civetta","owl","gufo / civetta","","","","","562","core-3000"
"it.lex.pappagallo","parrot","pappagallo","","","","","563","core-3000"
"it.lex.piccione","pigeon","piccione","","","","","564","core-3000"
"it.lex.cornacchia","crow","cornacchia","","","","","565","core-3000"
"it.lex.rondine","swallow","rondine","","","","","566","core-3000"
"it.lex.passero","sparrow","passero","","","","","567","core-3000"
"it.lex.gabbiano","seagull","gabbiano","","","","","568","core-3000"
"it.lex.squalo","shark","squalo","","","","","570","core-3000"
"it.lex.balena","whale","balena","","","","","571","core-3000"
"it.lex.delfino","dolphin","delfino","","","","","572","core-3000"
"it.lex.rana","frog","rana","","","","","573","core-3000"
"it.lex.serpente","snake","serpente","","","","","574","core-3000"
"it.lex.tartaruga","turtle","tartaruga","","","","","575","core-3000"
"it.lex.coccodrillo","crocodile","coccodrillo","","","","","576","core-3000"
"it.lex.lucertola","lizard","lucertola","","","","","577","core-3000"
"it.lex.leone","lion","leone","","","","","578","core-3000"
"it.lex.tigre","tiger","tigre","","","","","579","core-3000"
"it.lex.orso","bear","orso","","","","","580","core-3000"
"it.lex.lupo","wolf","lupo","","","","","581","core-3000"
"it.lex.volpe","fox","volpe","","","","","582","core-3000"
"it.lex.cervo","deer","cervo","","","","","583","core-3000"
"it.lex.scoiattolo","squirrel","scoiattolo","","","","","585","core-3000"
"it.lex.elefante","elephant","elefante","","","","","586","core-3000"
"it.lex.giraffa","giraffe","giraffa","","","","","587","core-3000"
"it.lex.zebra","zebra","zebra","","","","","588","core-3000"
"it.lex.scimmia","monkey","scimmia","","","","","589","core-3000"
"it.lex.gorilla","gorilla","gorilla","","","","","590","core-3000"
"it.lex.cammello","camel","cammello","","","","","591","core-3000"
"it.lex.canguro","kangaroo","canguro","","","","","592","core-3000"
"it.lex.pinguino","penguin","pinguino","","","","","593","core-3000"
"it.lex.orso-polare","polar bear","orso polare","","","","","594","core-3000"
"it.lex.farfalla","butterfly","farfalla","","","","","595","core-3000"
"it.lex.ape","bee","ape","","","","","596","core-3000"
"it.lex.formica","ant","formica","","","","","597","core-3000"
"it.lex.ragno","spider","ragno","","","","","598","core-3000"
"it.lex.mosca","fly","mosca","","","","","599","core-3000"
"it.lex.zanzara","mosquito","zanzara","","","","","600","core-3000"
"it.lex.verme","worm","verme","","","","","601","core-3000"
"it.lex.lumaca","snail","lumaca","","","","","602","core-3000"
"it.lex.medusa","jellyfish","medusa","","","","","603","core-3000"
"it.lex.polpo","octopus","polpo","","","","","604","core-3000"
"it.lex.granchio","crab","granchio","","","","","605","core-3000"
"it.lex.aragosta","lobster","aragosta","","","","","606","core-3000"
"it.lex.tempo-ora","time","tempo / ora","","","","","607","core-3000"
"it.lex.ora","hour","ora","","","","","608","core-3000"
"it.lex.minuto","minute","minuto","","","","","609","core-3000"
"it.lex.secondo.second","second","secondo","","","","","610","core-3000"
"it.lex.giorno","day","giorno","","","","","611","core-3000"
"it.lex.settimana","week","settimana","","","","","612","core-3000"
"it.lex.mese","month","mese","","","","","613","core-3000"
"it.lex.anno","year","anno","","","","","614","core-3000"
"it.lex.decennio","decade","decennio","","","","","615","core-3000"
"it.lex.secolo","century","secolo","","","","","616","core-3000"
"it.lex.mattina","morning","mattina","","","","","617","core-3000"
"it.lex.pomeriggio","afternoon","pomeriggio","","","","","618","core-3000"
"it.lex.sera","evening","sera","","","","","619","core-3000"
"it.lex.notte","night","notte","","","","","620","core-3000"
"it.lex.mezzogiorno","noon","mezzogiorno","","","","","621","core-3000"
"it.lex.mezzanotte","midnight","mezzanotte","","","","","622","core-3000"
"it.lex.alba","dawn","alba","","","","","623","core-3000"
"it.lex.tramonto","dusk","tramonto","","","","","624","core-3000"
"it.lex.lunedi","Monday","lunedì","","","","","625","core-3000"
"it.lex.martedi","Tuesday","martedì","","","","","626","core-3000"
"it.lex.mercoledi","Wednesday","mercoledì","","","","","627","core-3000"
"it.lex.giovedi","Thursday","giovedì","","","","","628","core-3000"
"it.lex.venerdi","Friday","venerdì","","","","","629","core-3000"
"it.lex.sabato","Saturday","sabato","","","","","630","core-3000"
"it.lex.domenica","Sunday","domenica","","","","","631","core-3000"
"it.lex.gennaio","January","gennaio","","","","","632","core-3000"
"it.lex.febbraio","February","febbraio","","","","","633","core-3000"
"it.lex.marzo","March","marzo","","","","","634","core-3000"
"it.lex.aprile","April","aprile","","","","","635","core-3000"
"it.lex.maggio","May","maggio","","","","","636","core-3000"
"it.lex.giugno","June","giugno","","","","","637","core-3000"
"it.lex.luglio","July","luglio","","","","","638","core-3000"
"it.lex.agosto","August","agosto","","","","","639","core-3000"
"it.lex.settembre","September","settembre","","","","","640","core-3000"
"it.lex.ottobre","October","ottobre","","","","","641","core-3000"
"it.lex.novembre","November","novembre","","","","","642","core-3000"
"it.lex.dicembre","December","dicembre","","","","","643","core-3000"
"it.lex.primavera","spring","primavera","","","","","644","core-3000"
"it.lex.estate","summer","estate","","","","","645","core-3000"
"it.lex.autunno","autumn","autunno","","","","","646","core-3000"
"it.lex.inverno","winter","inverno","","","","","647","core-3000"
"it.lex.vacanza","holiday","vacanza","","","","","648","core-3000"
"it.lex.ferie-vacanze","vacation","ferie / vacanze","","","","","649","core-3000"
"it.lex.compleanno","birthday","compleanno","","","","","650","core-3000"
"it.lex.anniversario","anniversary","anniversario","","","","","651","core-3000"
"it.lex.matrimonio","wedding","matrimonio","","","","","652","core-3000"
"it.lex.funerale","funeral","funerale","","","","","653","core-3000"
"it.lex.passato","past","passato","","","","","654","core-3000"
"it.lex.presente","present","presente","","","","","655","core-3000"
"it.lex.futuro","future","futuro","","","","","656","core-3000"
"it.lex.fine-settimana","weekend","fine settimana","","","","","657","core-3000"
