"id","lexeme_id","english","target","article","hint"
"w0505","de.lex.zeit","time","Zeit","die",""
"w0506","de.lex.stunde.hour","hour","Stunde","die",""
"w0507","de.lex.minute","minute","Minute","die",""
"w0508","de.lex.sekunde","second (unit of time)","Sekunde","die",""
"w0509","de.lex.tag","day","Tag","der",""
"w0510","de.lex.woche","week","Woche","die",""
"w0511","de.lex.monat","month","Monat","der",""
"w0512","de.lex.jahr","year","Jahr","das",""
"w0513","de.lex.jahrzehnt","decade","Jahrzehnt","das",""
"w0514","de.lex.jahrhundert","century","Jahrhundert","das",""
"w0515","de.lex.morgen.morning","morning","Morgen","der",""
"w0516","de.lex.nachmittag","afternoon","Nachmittag","der",""
"w0517","de.lex.abend","evening","Abend","der",""
"w0518","de.lex.nacht","night","Nacht","die",""
"w0519","de.lex.mittag","noon","Mittag","der",""
"w0520","de.lex.mitternacht","midnight","Mitternacht","die",""
"w0521","de.lex.morgendaemmerung","dawn","Morgendämmerung","die",""
"w0522","de.lex.montag","Monday","Montag","der",""
"w0523","de.lex.dienstag","Tuesday","Dienstag","der",""
"w0524","de.lex.mittwoch","Wednesday","Mittwoch","der",""
"w0525","de.lex.donnerstag","Thursday","Donnerstag","der",""
"w0526","de.lex.freitag","Friday","Freitag","der",""
"w0527","de.lex.samstag","Saturday","Samstag","der",""
"w0528","de.lex.sonntag","Sunday","Sonntag","der",""
"w0529","de.lex.januar","January","Januar","der",""
"w0530","de.lex.februar","February","Februar","der",""
"w0531","de.lex.maerz","March","März","der",""
"w0532","de.lex.april","April","April","der",""
"w0533","de.lex.mai","May","Mai","der",""
"w0534","de.lex.juni","June","Juni","der",""
"w0535","de.lex.juli","July","Juli","der",""
"w0536","de.lex.august","August","August","der",""
"w0537","de.lex.september","September","September","der",""
"w0538","de.lex.oktober","October","Oktober","der",""
"w0539","de.lex.november","November","November","der",""
"w0540","de.lex.dezember","December","Dezember","der",""
"w0541","de.lex.fruehling","spring","Frühling","der",""
"w0542","de.lex.sommer","summer","Sommer","der",""
"w0543","de.lex.herbst","autumn","Herbst","der",""
"w0544","de.lex.winter","winter","Winter","der",""
"w0545","de.lex.urlaub","holiday","Urlaub","der",""
"w0546","de.lex.ferien","vacation","Ferien","die",""
"w0547","de.lex.geburtstag","birthday","Geburtstag","der",""
"w0548","de.lex.jahrestag","anniversary","Jahrestag","der",""
"w0549","de.lex.hochzeit","wedding","Hochzeit","die",""
"w0550","de.lex.vergangenheit","past","Vergangenheit","die",""
"w0551","de.lex.gegenwart","present","Gegenwart","die",""
"w0552","de.lex.zukunft","future","Zukunft","die",""
"w0553","de.lex.wochenende","weekend","Wochenende","das",""
"w0554","de.lex.frist","deadline","Frist","die",""
"w0555","de.lex.klasse","class","Klasse","die",""
"w0556","de.lex.stunde.lesson","lesson","Stunde","die",""
"w0557","de.lex.fach","subject","Fach","das",""
"w0558","de.lex.hausaufgabe","homework","Hausaufgabe","die",""
"w0559","de.lex.pruefung","exam","Prüfung","die",""
"w0560","de.lex.note","grade","Note","die",""
"w0561","de.lex.diplom","diploma","Diplom","das",""
"w0562","de.lex.abschluss","degree","Abschluss","der",""
"w0563","de.lex.wissen.knowledge","knowledge","Wissen","das",""
"w0564","de.lex.faehigkeit","skill","Fähigkeit","die",""
"w0565","de.lex.sprache","language","Sprache","die",""
"w0566","de.lex.wort","word","Wort","das",""
"w0567","de.lex.satz","sentence","Satz","der",""
"w0568","de.lex.grammatik","grammar","Grammatik","die",""
"w0569","de.lex.wortschatz","vocabulary","Wortschatz","der",""
"w0570","de.lex.aussprache","pronunciation","Aussprache","die",""
"w0571","de.lex.uebersetzung","translation","Übersetzung","die",""
"w0572","de.lex.woerterbuch","dictionary","Wörterbuch","das",""
"w0573","de.lex.buch","book","Buch","das",""
"w0574","de.lex.notizbuch","notebook","Notizbuch","das",""
"w0575","de.lex.stift","pen","Stift","der",""
"w0576","de.lex.bleistift","pencil","Bleistift","der",""
"w0577","de.lex.papier","paper","Papier","das",""
"w0578","de.lex.seite.page","page","Seite","die",""
"w0579","de.lex.kapitel","chapter","Kapitel","das",""
"w0580","de.lex.absatz","paragraph","Absatz","der",""
"w0581","de.lex.text","text","Text","der",""
"w0582","de.lex.frage","question","Frage","die",""
"w0583","de.lex.antwort.answer","answer","Antwort","die",""
"w0584","de.lex.uebung","exercise","Übung","die",""
"w0585","de.lex.mathematik","math","Mathematik","die",""
"w0586","de.lex.physik","physics","Physik","die",""
"w0587","de.lex.chemie","chemistry","Chemie","die",""
"w0588","de.lex.biologie","biology","Biologie","die",""
"w0589","de.lex.geschichte","history","Geschichte","die",""
"w0590","de.lex.geografie","geography","Geografie","die",""
"w0591","de.lex.kunst","art","Kunst","die",""
"w0592","de.lex.musik","music","Musik","die",""
"w0593","de.lex.sport","sport","Sport","der",""
"w0594","de.lex.vorlesung","lecture","Vorlesung","die",""
"w0595","de.lex.seminar","seminar","Seminar","das",""
"w0596","de.lex.abschlussarbeit","thesis","Abschlussarbeit","die",""
"w0597","de.lex.stipendium","scholarship","Stipendium","das",""
"w0598","de.lex.campus","campus","Campus","der",""
"w0599","de.lex.klassenzimmer","classroom","Klassenzimmer","das",""
"w0600","de.lex.tafel","blackboard","Tafel","die",""
"w0601","de.lex.arbeit","work","Arbeit","die",""
"w0602","de.lex.job","job","Job","der",""
"w0603","de.lex.karriere","career","Karriere","die",""
"w0604","de.lex.gehalt","salary","Gehalt","das",""
"w0605","de.lex.lohn","wage","Lohn","der",""
"w0606","de.lex.einkommen","income","Einkommen","das",""
"w0607","de.lex.geld","money","Geld","das",""
"w0608","de.lex.preis","price","Preis","der",""
"w0609","de.lex.kosten","cost","Kosten","die",""
"w0610","de.lex.budget","budget","Budget","das",""
"w0611","de.lex.gewinn","profit","Gewinn","der",""
"w0612","de.lex.verlust","loss","Verlust","der",""
"w0613","de.lex.steuer","tax","Steuer","die",""
"w0614","de.lex.rechnung.bill","bill","Rechnung","die",""
"w0615","de.lex.quittung","receipt","Quittung","die",""
"w0616","de.lex.vertrag","contract","Vertrag","der",""
"w0617","de.lex.meeting","meeting","Meeting","das",""
"w0618","de.lex.projekt","project","Projekt","das",""
"w0619","de.lex.bericht","report","Bericht","der",""
"w0620","de.lex.e-mail","email","E-Mail","die",""
"w0621","de.lex.firma","company","Firma","die",""
"w0622","de.lex.team","team","Team","das",""
"w0623","de.lex.vorstellungsgespraech","interview","Vorstellungsgespräch","das",""
"w0624","de.lex.bewerbung","application","Bewerbung","die",""
"w0625","de.lex.lebenslauf","resume","Lebenslauf","der",""
"w0626","de.lex.investition","investment","Investition","die",""
"w0627","de.lex.darlehen","loan","Darlehen","das",""
"w0628","de.lex.schulden","debt","Schulden","die",""
"w0629","de.lex.ersparnisse","savings","Ersparnisse","die",""
"w0630","de.lex.versicherung","insurance","Versicherung","die",""
"w0631","de.lex.rente","pension","Rente","die",""
"w0632","de.lex.gewerkschaft","trade union","Gewerkschaft","die",""
"w0633","de.lex.boerse","stock market","Börse","die",""
"w0634","de.lex.krise","crisis","Krise","die",""
"w0635","de.lex.wirtschaft","economy","Wirtschaft","die",""
"w0636","de.lex.industrie","industry","Industrie","die",""
"w0637","de.lex.produkt","product","Produkt","das",""
"w0638","de.lex.marke","brand","Marke","die",""
"w0639","de.lex.qualitaet","quality","Qualität","die",""
"w0640","de.lex.angebot","offer","Angebot","das",""
"w0641","de.lex.verkauf","sale","Verkauf","der",""
"w0642","de.lex.rabatt","discount","Rabatt","der",""
"w0643","de.lex.computer","computer","Computer","der",""
"w0644","de.lex.laptop","laptop","Laptop","der",""
"w0645","de.lex.telefon.phone","phone","Telefon","das",""
"w0646","de.lex.smartphone","smartphone","Smartphone","das",""
"w0647","de.lex.tablet","tablet","Tablet","das",""
"w0648","de.lex.bildschirm","screen","Bildschirm","der",""
"w0649","de.lex.tastatur","keyboard","Tastatur","die",""
"w0650","de.lex.kabel","cable","Kabel","das",""
"w0651","de.lex.internet","internet","Internet","das",""
"w0652","de.lex.webseite","website","Webseite","die",""
"w0653","de.lex.app","app","App","die",""
"w0654","de.lex.software","software","Software","die",""
"w0655","de.lex.programm","program","Programm","das",""
"w0656","de.lex.datei","file","Datei","die",""
"w0657","de.lex.ordner","folder","Ordner","der",""
"w0658","de.lex.passwort","password","Passwort","das",""
"w0659","de.lex.konto","account","Konto","das",""
"w0660","de.lex.nachricht","message","Nachricht","die",""
"w0661","de.lex.foto","photo","Foto","das",""
"w0662","de.lex.video","video","Video","das",""
"w0663","de.lex.kamera","camera","Kamera","die",""
"w0664","de.lex.fernseher","television","Fernseher","der",""
"w0665","de.lex.radio","radio","Radio","das",""
"w0666","de.lex.batterie","battery","Batterie","die",""
"w0667","de.lex.ladegeraet","charger","Ladegerät","das",""
"w0668","de.lex.drucker","printer","Drucker","der",""
"w0669","de.lex.netzwerk","network","Netzwerk","das",""
"w0670","de.lex.daten","data","Daten","die",""
"w0671","de.lex.cloud","cloud (computing)","Cloud","die",""
"w0672","de.lex.benutzername","username","Benutzername","der",""
"w0673","de.lex.benachrichtigung","notification","Benachrichtigung","die",""
"w0674","de.lex.algorithmus","algorithm","Algorithmus","der",""
"w0675","de.lex.datenbank","database","Datenbank","die",""
"w0676","de.lex.betriebssystem","operating system","Betriebssystem","das",""
"w0677","de.lex.programmiersprache","programming language","Programmiersprache","die",""
"w0678","de.lex.fehler.bug","bug","Fehler","der",""
"w0679","de.lex.aktualisierung","update","Aktualisierung","die",""
"w0680","de.lex.download","download","Download","der",""
"w0681","de.lex.upload","upload","Upload","der",""
"w0682","de.lex.gesundheit","health","Gesundheit","die",""
"w0683","de.lex.krankheit","illness","Krankheit","die",""
"w0684","de.lex.schmerz","pain","Schmerz","der",""
"w0685","de.lex.fieber","fever","Fieber","das",""
"w0686","de.lex.erkaeltung","cold (illness)","Erkältung","die",""
"w0687","de.lex.grippe","flu","Grippe","die",""
"w0688","de.lex.allergie","allergy","Allergie","die",""
"w0689","de.lex.medikament","medicine","Medikament","das",""
"w0690","de.lex.tablette","pill","Tablette","die",""
"w0691","de.lex.spritze","injection","Spritze","die",""
"w0692","de.lex.verband","bandage","Verband","der",""
"w0693","de.lex.operation","operation","Operation","die",""
"w0694","de.lex.termin","appointment","Termin","der",""
"w0695","de.lex.diaet","diet","Diät","die",""
"w0696","de.lex.schlaf","sleep","Schlaf","der",""
"w0697","de.lex.stress","stress","Stress","der",""
"w0698","de.lex.gewicht","weight","Gewicht","das",""
"w0699","de.lex.kopfschmerzen","headache","Kopfschmerzen","die",""
"w0700","de.lex.bauchschmerzen","stomachache","Bauchschmerzen","die",""
"w0701","de.lex.rezept.prescription-medical","prescription","Rezept","das",""
"w0702","de.lex.symptom","symptom","Symptom","das",""
"w0703","de.lex.diagnose","diagnosis","Diagnose","die",""
"w0704","de.lex.behandlung","treatment","Behandlung","die",""
"w0705","de.lex.impfstoff","vaccine","Impfstoff","der",""
"w0706","de.lex.virus","virus","Virus","das",""
"w0707","de.lex.bakterien","bacteria","Bakterien","die",""
"w0708","de.lex.blutdruck","blood pressure","Blutdruck","der",""
"w0709","de.lex.herzfrequenz","heart rate","Herzfrequenz","die",""
"w0710","de.lex.erste-hilfe","first aid","Erste Hilfe","die",""
"w0711","de.lex.notfall","emergency","Notfall","der",""
"w0712","de.lex.wartezimmer","waiting room","Wartezimmer","das",""
"w0713","de.lex.arztpraxis","doctor's office","Arztpraxis","die",""
"w0714","de.lex.kleidung","clothes","Kleidung","die",""
"w0715","de.lex.hemd","shirt","Hemd","das",""
"w0716","de.lex.t-shirt","t-shirt","T-Shirt","das",""
"w0717","de.lex.hose.pants","pants","Hose","die",""
"w0718","de.lex.jeans","jeans","Jeans","die",""
"w0719","de.lex.kleid","dress","Kleid","das",""
"w0720","de.lex.rock","skirt","Rock","der",""
"w0721","de.lex.jacke","jacket","Jacke","die",""
"w0722","de.lex.mantel","coat","Mantel","der",""
"w0723","de.lex.pullover","sweater","Pullover","der",""
"w0724","de.lex.anzug","suit","Anzug","der",""
"w0725","de.lex.krawatte","tie","Krawatte","die",""
"w0726","de.lex.schuhe","shoes","Schuhe","die",""
"w0727","de.lex.stiefel","boots","Stiefel","die",""
"w0728","de.lex.socken","socks","Socken","die",""
"w0729","de.lex.muetze.hat","hat","Mütze","die",""
"w0730","de.lex.schal","scarf","Schal","der",""
"w0731","de.lex.handschuhe","gloves","Handschuhe","die",""
"w0732","de.lex.brille","glasses","Brille","die",""
"w0733","de.lex.tasche.bag","bag","Tasche","die",""
"w0734","de.lex.ring","ring","Ring","der",""
"w0735","de.lex.uhr.clock","watch","Uhr","die",""
"w0736","de.lex.halskette","necklace","Halskette","die",""
"w0737","de.lex.ohrring","earring","Ohrring","der",""
"w0738","de.lex.regenschirm","umbrella","Regenschirm","der",""
"w0739","de.lex.guertel","belt","Gürtel","der",""
"w0740","de.lex.tasche.pocket","pocket","Tasche","die",""
"w0741","de.lex.knopf","button","Knopf","der",""
"w0742","de.lex.reissverschluss","zipper","Reißverschluss","der",""
"w0743","de.lex.unterwaesche","underwear","Unterwäsche","die",""
"w0744","de.lex.schlafanzug","pajamas","Schlafanzug","der",""
"w0745","de.lex.badeanzug","swimsuit","Badeanzug","der",""
"w0746","de.lex.sportkleidung","sportswear","Sportkleidung","die",""
"w0747","de.lex.idee","idea","Idee","die",""
"w0748","de.lex.gedanke","thought","Gedanke","der",""
"w0749","de.lex.meinung","opinion","Meinung","die",""
"w0750","de.lex.gefuehl","feeling","Gefühl","das",""
"w0751","de.lex.traum","dream","Traum","der",""
"w0752","de.lex.erinnerung.memory","memory","Erinnerung","die",""
"w0753","de.lex.vorstellung","imagination","Vorstellung","die",""
"w0754","de.lex.entscheidung","decision","Entscheidung","die",""
"w0755","de.lex.wahl.choice","choice","Wahl","die",""
"w0756","de.lex.plan","plan","Plan","der",""
"w0757","de.lex.ziel","goal (aim)","Ziel","das",""
"w0758","de.lex.wunsch","wish","Wunsch","der",""
"w0759","de.lex.hoffnung","hope","Hoffnung","die",""
"w0760","de.lex.angst","fear","Angst","die",""
"w0761","de.lex.liebe","love","Liebe","die",""
"w0762","de.lex.hass.hate","hate","Hass","der",""
"w0763","de.lex.freude","joy","Freude","die",""
"w0764","de.lex.traurigkeit","sadness","Traurigkeit","die",""
"w0765","de.lex.wut","anger","Wut","die",""
"w0766","de.lex.ueberraschung","surprise","Überraschung","die",""
"w0767","de.lex.vertrauen","trust","Vertrauen","das",""
"w0768","de.lex.respekt","respect","Respekt","der",""
"w0769","de.lex.freundschaft","friendship","Freundschaft","die",""
"w0770","de.lex.freiheit","freedom","Freiheit","die",""
"w0771","de.lex.frieden","peace","Frieden","der",""
"w0772","de.lex.krieg","war","Krieg","der",""
"w0773","de.lex.gefahr","danger","Gefahr","die",""
"w0774","de.lex.glueck.luck-chance","luck","Glück","das",""
"w0775","de.lex.erfolg","success","Erfolg","der",""
"w0776","de.lex.misserfolg","failure","Misserfolg","der",""
"w0777","de.lex.fehler.mistake","mistake","Fehler","der",""
"w0778","de.lex.problem","problem","Problem","das",""
"w0779","de.lex.loesung","solution","Lösung","die",""
"w0780","de.lex.grund","reason","Grund","der",""
"w0781","de.lex.ursache","cause","Ursache","die",""
"w0782","de.lex.wirkung","effect","Wirkung","die",""
"w0783","de.lex.ergebnis","result","Ergebnis","das",""
"w0784","de.lex.erfahrung","experience","Erfahrung","die",""
"w0785","de.lex.rat","advice","Rat","der",""
"w0786","de.lex.regel","rule","Regel","die",""
"w0787","de.lex.gesetz","law","Gesetz","das",""
"w0788","de.lex.recht.correct","right","Recht","das",""
"w0789","de.lex.verantwortung","responsibility","Verantwortung","die",""
"w0790","de.lex.wahrheit","truth","Wahrheit","die",""
"w0791","de.lex.luege","lie","Lüge","die",""
"w0792","de.lex.wichtigkeit","importance","Wichtigkeit","die",""
"w0793","de.lex.wert","value","Wert","der",""
"w0794","de.lex.unterschied","difference","Unterschied","der",""
"w0795","de.lex.aehnlichkeit","similarity","Ähnlichkeit","die",""
"w0796","de.lex.aenderung","change","Änderung","die",""
"w0797","de.lex.fortschritt","progress","Fortschritt","der",""
"w0798","de.lex.kultur","culture","Kultur","die",""
"w0799","de.lex.tradition","tradition","Tradition","die",""
"w0800","de.lex.religion","religion","Religion","die",""
"w0801","de.lex.politik","politics","Politik","die",""
"w0802","de.lex.gesellschaft","society","Gesellschaft","die",""
"w0803","de.lex.umwelt","environment","Umwelt","die",""
"w0804","de.lex.wissenschaft","science","Wissenschaft","die",""
"w0805","de.lex.technologie","technology","Technologie","die",""
"w0806","de.lex.bildung","education","Bildung","die",""
"w0807","de.lex.moeglichkeit","opportunity","Möglichkeit","die",""
"w0808","de.lex.risiko","risk","Risiko","das",""
"w0809","de.lex.einsamkeit","loneliness","Einsamkeit","die",""
"w0810","de.lex.nostalgie","nostalgia","Nostalgie","die",""
"w0811","de.lex.begeisterung","enthusiasm","Begeisterung","die",""
"w0812","de.lex.leidenschaft","passion","Leidenschaft","die",""
"w0813","de.lex.schuld","guilt","Schuld","die",""
"w0814","de.lex.stolz","pride","Stolz","der",""
"w0815","de.lex.dankbarkeit","gratitude","Dankbarkeit","die",""
"w0816","de.lex.erleichterung","relief","Erleichterung","die",""
"w0817","de.lex.langeweile","boredom","Langeweile","die",""
"w0818","de.lex.besorgnis","anxiety","Besorgnis","die",""
"w0819","de.lex.empathie","empathy","Empathie","die",""
"w0820","de.lex.mitgefuehl","compassion","Mitgefühl","das",""
"w0821","de.lex.sein","to be","sein","",""
"w0822","de.lex.haben","to have","haben","",""
"w0823","de.lex.machen","to do / make","machen","",""
"w0824","de.lex.sagen","to say","sagen","",""
"w0825","de.lex.gehen.go","to go","gehen","",""
"w0826","de.lex.kommen","to come","kommen","",""
"w0827","de.lex.wissen.know-a-fact","to know (a fact)","wissen","",""
"w0828","de.lex.kennen.know","to know (a person)","kennen","",""
"w0829","de.lex.denken","to think","denken","",""
